date	time	Label	Exp	Lin	Vcham	Offset	Area	Vtotal	Tcham	H2O	Pres	IVCO2	dCdry.dt	Round	coef_V	coef_S	flux_default	flux_corrected
18/12/2017	12:28:05	610	2.32	2.18	835.2	3	83.7	1105.3	32.68	16.809	99.12	395.49	0.459	Round1	1.268541474	1.042378087	2.3230174	2.827039395
18/12/2017	12:30:27	610	2.19	2.19	835.2	3	83.7	1105.3	32.67	16.72	99.14	393.09	0.433	Round1	1.268541474	1.042378087	2.192142625	2.667768895
18/12/2017	12:32:51	610	2.22	2.22	835.2	3	83.7	1105.3	33.04	16.817	99.14	392.63	0.438	Round1	1.268541474	1.042378087	2.21455799	2.695047691
18/12/2017	13:03:14	612	0.63	0.62	835.2	3	83.7	1105.3	31.99	16.4	99.08	391.96	0.124	Round1	1.147001855	0.249897589	0.628995785	2.887019981
18/12/2017	13:05:37	612	0.69	0.64	835.2	3	83.7	1105.3	32.31	16.682	99.09	390.12	0.135	Round1	1.147001855	0.249897589	0.683949305	3.139250463
18/12/2017	13:08:00	612	0.63	0.63	835.2	3	83.7	1105.3	32.08	16.428	99.09	390.35	0.124	Round1	1.147001855	0.249897589	0.628855883	2.886377843
18/12/2017	13:14:55	614	1.36	1.3	835.2	3	83.7	1105.3	33.06	16.675	99.06	390.06	0.269	Round1	1.092296222	0.295424135	1.359092416	5.025085414
18/12/2017	13:17:17	614	1.28	1.26	835.2	3	83.7	1105.3	33.09	16.574	99.07	393.62	0.252	Round1	1.092296222	0.295424135	1.273336382	4.708012496
18/12/2017	13:19:39	614	1.26	1.26	835.2	3	83.7	1105.3	33.04	16.762	99.07	391.49	0.249	Round1	1.092296222	0.295424135	1.258142509	4.651834927
18/12/2017	14:09:22	414	0.46	0.46	835.2	3	83.7	1105.3	34.81	16.51	98.93	636.18	0.092	Round1	1.127066239	0.25101495	0.461649265	NA
18/12/2017	14:11:46	414	0.92	0.84	835.2	3	83.7	1105.3	34.72	16.354	98.92	513.63	0.184	Round1	1.127066239	0.25101495	0.923621563	4.147094351
18/12/2017	14:14:08	414	1.12	0.9	835.2	3	83.7	1105.3	35.47	16.592	98.93	453.55	0.223	Round1	1.127066239	0.25101495	1.11651154	5.013177353
18/12/2017	14:20:37	413	3.71	3.49	835.2	3	83.7	1105.3	35.01	16.466	98.88	1010.05	0.739	Round1	1.137966276	0.296951056	3.704133943	NA
18/12/2017	14:22:59	413	3.78	3.74	835.2	3	83.7	1105.3	34.81	16.199	98.88	799.38	0.754	Round1	1.137966276	0.296951056	3.782800402	NA
18/12/2017	14:25:21	413	3.85	3.85	835.2	3	83.7	1105.3	34.75	16.376	98.88	552.38	0.767	Round1	1.137966276	0.296951056	3.848078507	14.74648256
18/12/2017	14:31:07	417	1.48	1.45	835.2	3	83.7	1105.3	34.23	16.308	98.86	589.66	0.294	Round1	1.113145326	0.250434905	1.477311722	6.566427466
18/12/2017	14:33:29	417	1.48	1.42	835.2	3	83.7	1105.3	34.36	16.24	98.87	656.8	0.295	Round1	1.113145326	0.250434905	1.48196225	NA
18/12/2017	14:35:51	417	1.71	1.56	835.2	3	83.7	1105.3	34.34	16.277	98.86	488.86	0.34	Round1	1.113145326	0.250434905	1.707898379	7.591350328
18/12/2017	14:46:40	501	4.6	4.52	835.2	3	83.7	1105.3	34.01	16.532	98.82	420.36	0.916	Round1	1.131542215	0.250086945	4.603165313	20.82746012
18/12/2017	14:49:02	501	4.61	4.46	835.2	3	83.7	1105.3	34.06	16.485	98.83	574.22	0.918	Round1	1.131542215	0.250086945	4.613152274	20.87264708
18/12/2017	14:51:24	501	4.5	4.48	835.2	3	83.7	1105.3	34.01	16.208	98.84	625.45	0.895	Round1	1.131542215	0.250086945	4.500026528	20.36079886
18/12/2017	14:58:30	505	1.4	1.34	835.2	3	83.7	1105.3	33.9	16.353	98.85	393.62	0.279	Round1	1.126595083	0.250366095	1.403239241	6.314283208
18/12/2017	15:00:52	505	1.29	1.29	835.2	3	83.7	1105.3	33.91	16.331	98.84	404.9	0.257	Round1	1.126595083	0.250366095	1.292445604	5.815735003
18/12/2017	15:03:16	505	1.35	1.28	835.2	3	83.7	1105.3	33.99	16.362	98.85	410.31	0.269	Round1	1.126595083	0.250366095	1.352535105	6.086125195
18/12/2017	15:10:40	511	1.23	1.13	835.2	3	83.7	1105.3	34.04	16.323	98.81	515.13	0.244	Round1	1.128317672	0.250359467	1.226187382	5.526169668
18/12/2017	15:13:02	511	1.15	1.11	835.2	3	83.7	1105.3	34.19	16.676	98.82	422.34	0.229	Round1	1.128317672	0.250359467	1.149948943	5.182578991
18/12/2017	15:15:24	511	1.07	1.07	835.2	3	83.7	1105.3	34.15	16.275	98.83	438.23	0.212	Round1	1.128317672	0.250359467	1.065262107	4.800913163
18/12/2017	15:30:48	311	3.01	2.86	835.2	3	83.7	1105.3	34.22	16.126	98.8	392.36	0.599	Round1	1.091496826	0.108708925	3.008724677	30.20923475
18/12/2017	15:33:10	311	3.47	2.8	835.2	3	83.7	1105.3	34.53	16.437	98.82	397.35	0.692	Round1	1.091496826	0.108708925	3.47195857	34.86035539
18/12/2017	15:35:34	311	2.89	2.89	835.2	3	83.7	1105.3	34.57	16.299	98.81	398.35	0.575	Round1	1.091496826	0.108708925	2.884674446	28.96370285
18/12/2017	15:41:54	320	3.3	3.21	835.2	3	83.7	1105.3	34.42	16.17	98.81	397.43	0.657	Round1	1.098924462	0.295844874	3.298094018	12.25086697
18/12/2017	15:44:16	320	3.19	3.19	835.2	3	83.7	1105.3	34.53	16.395	98.81	405.57	0.635	Round1	1.098924462	0.295844874	3.185787175	11.83369991
18/12/2017	15:46:40	320	3.38	3.17	835.2	3	83.7	1105.3	34.46	16.17	98.82	398.78	0.674	Round1	1.098924462	0.295844874	3.383335237	12.56749798
18/12/2017	15:53:18	321	2.54	2.54	835.2	3	83.7	1105.3	34.24	15.836	98.76	394.06	0.506	Round1	1.143673612	0.295971231	2.541148307	9.819347147
18/12/2017	15:55:42	321	2.51	2.51	835.2	3	83.7	1105.3	34.26	16.138	98.78	398.29	0.5	Round1	1.143673612	0.295971231	2.510590588	9.701267913
18/12/2017	15:58:06	321	2.62	2.53	835.2	3	83.7	1105.3	34.22	15.804	98.78	393.56	0.521	Round1	1.143673612	0.295971231	2.617264038	10.11346882
18/12/2017	16:18:49	103	0.6	0.6	835.2	3	83.7	1105.3	33.84	15.805	98.74	398.41	0.12	Round2	1.088783141	0.296305551	0.603325899	2.216938107
18/12/2017	16:21:13	103	0.61	0.61	835.2	3	83.7	1105.3	33.78	15.784	98.74	392.94	0.122	Round2	1.088783141	0.296305551	0.613514327	2.254375776
18/12/2017	16:23:37	103	0.64	0.64	835.2	3	83.7	1105.3	33.74	16.104	98.75	400.54	0.128	Round2	1.088783141	0.296305551	0.643626928	2.36502538
18/12/2017	16:29:11	111	2.76	2.74	835.2	3	83.7	1105.3	33.89	16.563	98.73	481.05	0.549	Round2	1.090931919	0.295363402	2.75736172	10.18438267
18/12/2017	16:31:33	111	2.75	2.7	835.2	3	83.7	1105.3	33.63	17.399	98.74	533.43	0.547	Round2	1.090931919	0.295363402	2.747585919	10.14827551
18/12/2017	16:33:55	111	2.88	2.76	835.2	3	83.7	1105.3	33.39	16.999	98.75	416.43	0.572	Round2	1.090931919	0.295363402	2.876872493	10.62579862
18/12/2017	16:40:19	119	7.32	7.1	835.2	3	83.7	1105.3	33.29	17.195	98.73	558.81	1.455	Round2	1.242602657	1.036386336	7.317364821	8.773347016
18/12/2017	16:42:41	119	7.16	7.16	835.2	3	83.7	1105.3	33.27	17.572	98.73	450.97	1.423	Round2	1.242602657	1.036386336	7.154154827	8.577662102
18/12/2017	16:45:05	119	7.23	7.23	835.2	3	83.7	1105.3	33.2	17.771	98.73	427.9	1.438	Round2	1.242602657	1.036386336	7.229754745	8.668304611
19/12/2017	9:11:17	414	0.7	0.55	835.2	3	83.7	1105.3	28.13	19.857	98.97	539.86	0.136	Round2	1.127066239	0.25101495	0.695476232	3.122713534
19/12/2017	9:13:39	414	0.82	0.66	835.2	3	83.7	1105.3	28.52	19.04	98.96	535.28	0.16	Round2	1.127066239	0.25101495	0.817748053	3.671718449
19/12/2017	9:16:02	414	0.72	0.67	835.2	3	83.7	1105.3	28.96	19.42	98.97	554.62	0.141	Round2	1.127066239	0.25101495	0.71938485	3.230064093
19/12/2017	9:24:30	413	3.01	2.96	835.2	3	83.7	1105.3	29.48	19.299	98.91	548.97	0.592	Round2	1.137966276	0.296951056	3.013749998	11.54919571
19/12/2017	9:26:52	413	2.91	2.91	835.2	3	83.7	1105.3	29.13	19.555	98.94	621.98	0.572	Round2	1.137966276	0.296951056	2.915428746	11.17241217
19/12/2017	9:29:16	413	2.94	2.94	835.2	3	83.7	1105.3	28.98	19.162	98.94	597.81	0.576	Round2	1.137966276	0.296951056	2.938451291	11.26063843
19/12/2017	9:36:24	417	1.38	1.28	835.2	3	83.7	1105.3	29.15	19.427	98.9	450.94	0.27	Round2	1.113145326	0.250434905	1.375696124	6.114761479
19/12/2017	9:38:46	417	1.31	1.31	835.2	3	83.7	1105.3	29.05	19.193	98.92	530.45	0.256	Round2	1.113145326	0.250434905	1.30537065	5.802175372
19/12/2017	9:41:11	417	1.31	1.31	835.2	3	83.7	1105.3	29.19	19.124	98.92	492.05	0.256	Round2	1.113145326	0.250434905	1.304857983	5.799896642
19/12/2017	9:49:53	501	3.49	3.45	835.2	3	83.7	1105.3	29.5	19.388	98.86	447.39	0.686	Round2	1.131542215	0.250086945	3.489971828	15.79071012
19/12/2017	9:52:15	501	3.62	3.45	835.2	3	83.7	1105.3	29.52	19.165	98.87	446.76	0.711	Round2	1.131542215	0.250086945	3.61810684	16.37046919
19/12/2017	9:54:37	501	3.74	3.44	835.2	3	83.7	1105.3	29.51	19.277	98.88	533.28	0.736	Round2	1.131542215	0.250086945	3.745400629	16.94642207
19/12/2017	10:02:45	505	1.14	1.03	835.2	3	83.7	1105.3	30.16	19.442	98.87	648.44	0.225	Round2	1.126595083	0.250366095	1.142231899	5.139804739
19/12/2017	10:05:07	505	1.17	1.15	835.2	3	83.7	1105.3	30.39	19.484	98.87	500.4	0.23	Round2	1.126595083	0.250366095	1.166680125	5.249816641
19/12/2017	10:07:29	505	1.17	1.17	835.2	3	83.7	1105.3	30.64	19.511	98.89	424.23	0.231	Round2	1.126595083	0.250366095	1.170992956	5.269223482
19/12/2017	10:13:10	511	0.98	0.98	835.2	3	83.7	1105.3	31.14	19.596	98.83	431.83	0.195	Round2	1.128317672	0.250359467	0.986192	4.444560754
19/12/2017	10:15:34	511	0.53	0.39	835.2	3	83.7	1105.3	31.29	19.964	98.85	1347.98	0.105	Round2	1.128317672	0.250359467	0.530672964	NA
19/12/2017	10:17:57	511	0.96	0.92	835.2	3	83.7	1105.3	31.07	19.659	98.86	870.3	0.19	Round2	1.128317672	0.250359467	0.961356098	NA
19/12/2017	10:29:03	311	2.62	2.36	835.2	3	83.7	1105.3	31.39	20.08	98.83	423.8	0.518	Round2	1.091496826	0.108708925	2.616287749	26.26895421
19/12/2017	10:31:25	311	2.27	2.27	835.2	3	83.7	1105.3	31.71	20.045	98.85	423.37	0.45	Round2	1.091496826	0.108708925	2.270991713	22.80199392
19/12/2017	10:33:49	311	2.39	2.39	835.2	3	83.7	1105.3	32.15	20.065	98.86	421.65	0.474	Round2	1.091496826	0.108708925	2.388856637	23.98542196
19/12/2017	10:40:04	320	3.41	3.41	835.2	3	83.7	1105.3	32.58	20.678	98.82	426.91	0.679	Round2	1.098924462	0.295844874	3.413679566	12.68021288
19/12/2017	10:42:28	320	3.42	3.42	835.2	3	83.7	1105.3	32.42	20.181	98.84	423.02	0.679	Round2	1.098924462	0.295844874	3.417891938	12.69585986
19/12/2017	10:44:52	320	3.46	3.4	835.2	3	83.7	1105.3	32.59	20.759	98.84	425.46	0.689	Round2	1.098924462	0.295844874	3.46425586	12.86808
19/12/2017	10:50:01	321	3.17	2.9	835.2	3	83.7	1105.3	34.38	20.592	98.78	420.2	0.634	Round2	1.143673612	0.295971231	3.167780731	12.24074116
19/12/2017	10:52:23	321	2.91	2.91	835.2	3	83.7	1105.3	35.02	20.862	98.78	421.85	0.584	Round2	1.143673612	0.295971231	2.91109307	11.24886468
19/12/2017	10:54:47	321	2.91	2.91	835.2	3	83.7	1105.3	35.65	20.638	98.79	419.94	0.585	Round2	1.143673612	0.295971231	2.911088999	11.24884895
19/12/2017	11:06:56	610	3.07	3.04	835.2	3	83.7	1105.3	35.26	20.578	98.74	425.24	0.617	Round2	1.268541474	1.042378087	3.072842952	3.7395536
19/12/2017	11:09:18	610	3.03	3.03	835.2	3	83.7	1105.3	35.63	20.723	98.75	416.48	0.61	Round2	1.268541474	1.042378087	3.03419861	3.692524647
19/12/2017	11:11:42	610	3.1	3	835.2	3	83.7	1105.3	35.72	19.735	98.76	412.91	0.622	Round2	1.268541474	1.042378087	3.096420319	3.768246516
19/12/2017	11:18:05	612	0.63	0.63	835.2	3	83.7	1105.3	35.46	19.659	98.73	406.94	0.125	Round2	1.147001855	0.249897589	0.622654306	2.857913303
19/12/2017	11:20:29	612	0.65	0.65	835.2	3	83.7	1105.3	35.35	19.21	98.73	405.02	0.131	Round2	1.147001855	0.249897589	0.653073359	2.997533337
19/12/2017	11:22:51	612	0.67	0.67	835.2	3	83.7	1105.3	35.45	19.336	98.74	403.04	0.134	Round2	1.147001855	0.249897589	0.667794605	3.065102205
19/12/2017	11:27:54	614	1.45	1.38	835.2	3	83.7	1105.3	35.34	18.838	98.72	402.72	0.291	Round2	1.092296222	0.295424135	1.451170493	5.365533343
19/12/2017	11:30:16	614	1.38	1.37	835.2	3	83.7	1105.3	35.82	18.981	98.72	403.42	0.278	Round2	1.092296222	0.295424135	1.383986082	5.117126833
19/12/2017	11:32:38	614	1.37	1.37	835.2	3	83.7	1105.3	36.01	19.179	98.71	402.87	0.275	Round2	1.092296222	0.295424135	1.367794891	5.057261796
19/12/2017	11:41:15	202	1.61	1.61	835.2	3	83.7	1105.3	37.05	18.199	98.68	398.69	0.325	Round2	1.082168402	0.108754297	1.612184913	16.04217598
19/12/2017	11:43:39	202	1.62	1.62	835.2	3	83.7	1105.3	37.15	17.733	98.68	397.13	0.327	Round2	1.082168402	0.108754297	1.622352962	16.14335397
19/12/2017	11:46:03	202	1.62	1.62	835.2	3	83.7	1105.3	37.32	16.93	98.68	395.56	0.327	Round2	1.082168402	0.108754297	1.622790173	16.14770447
19/12/2017	11:51:05	207	2.61	2.6	835.2	3	83.7	1105.3	38.98	16.138	98.66	416.66	0.528	Round2	1.132609787	0.250060612	2.607920706	11.81216223
19/12/2017	11:53:27	207	2.52	2.52	835.2	3	83.7	1105.3	39.4	14.912	98.67	398.95	0.509	Round2	1.132609787	0.250060612	2.514080098	11.38712611
19/12/2017	11:55:51	207	2.98	2.37	835.2	3	83.7	1105.3	39.66	14.781	98.66	393.42	0.604	Round2	1.132609787	0.250060612	2.980923799	13.50162043
19/12/2017	12:10:47	214	2.42	2.29	835.2	3	83.7	1105.3	39.7	15.049	98.63	403.31	0.49	Round2	1.118511897	0.250696463	2.416597119	10.78193364
19/12/2017	12:13:09	214	2.35	2.35	835.2	3	83.7	1105.3	39.76	14.908	98.63	395.08	0.477	Round2	1.118511897	0.250696463	2.352368937	10.49537202
19/12/2017	12:15:33	214	2.45	2.37	835.2	3	83.7	1105.3	39.63	14.956	98.63	394.85	0.497	Round2	1.118511897	0.250696463	2.451899984	10.93944154
19/12/2017	12:24:29	103	0.73	0.45	835.2	3	83.7	1105.3	39.74	15.275	98.62	453.67	0.148	Round3	1.088783141	0.296305551	0.729576217	2.680848478
19/12/2017	12:26:52	103	0.69	0.44	835.2	3	83.7	1105.3	39.59	14.856	98.62	448.84	0.141	Round3	1.088783141	0.296305551	0.695698505	2.556363863
19/12/2017	12:29:16	103	0.57	0.49	835.2	3	83.7	1105.3	39.37	14.764	98.61	419.17	0.115	Round3	1.088783141	0.296305551	0.567808553	2.086428613
19/12/2017	12:35:55	111	3.4	3.32	835.2	3	83.7	1105.3	39.38	14.748	98.56	395.55	0.688	Round3	1.090931919	0.295363402	3.395200455	12.54025557
19/12/2017	12:38:17	111	3.35	3.35	835.2	3	83.7	1105.3	39.49	14.699	98.57	399.99	0.679	Round3	1.090931919	0.295363402	3.350114006	12.37372767
19/12/2017	12:40:41	111	3.45	3.34	835.2	3	83.7	1105.3	39.39	14.624	98.56	459.7	0.699	Round3	1.090931919	0.295363402	3.449807939	12.74194964
19/12/2017	12:45:32	119	7.95	7.77	835.2	3	83.7	1105.3	38.96	14.67	98.53	392.82	1.609	Round3	1.242602657	1.036386336	7.949123112	9.530810237
19/12/2017	12:47:54	119	8.2	7.97	835.2	3	83.7	1105.3	39.24	14.93	98.53	392.27	1.662	Round3	1.242602657	1.036386336	8.201440646	9.833332981
19/12/2017	12:50:16	119	8.58	7.76	835.2	3	83.7	1105.3	39.39	13.998	98.53	397.78	1.738	Round3	1.242602657	1.036386336	8.580470788	10.28778114
19/12/2017	13:05:55	202	2.12	2.09	835.2	3	83.7	1105.3	40.76	14.561	98.5	394.28	0.432	Round3	1.082168402	0.108754297	2.1216085	21.11123646
19/12/2017	13:08:17	202	2.08	2.08	835.2	3	83.7	1105.3	41	14.802	98.49	394.89	0.425	Round3	1.082168402	0.108754297	2.084914257	20.74610744
19/12/2017	13:10:41	202	2.2	2.11	835.2	3	83.7	1105.3	41.52	14.941	98.5	411	0.45	Round3	1.082168402	0.108754297	2.203821023	21.9292988
19/12/2017	13:15:13	207	2.96	2.96	835.2	3	83.7	1105.3	41.49	14.355	98.48	392.62	0.603	Round3	1.132609787	0.250060612	2.954558654	13.3822037
19/12/2017	13:17:37	207	3.15	3.01	835.2	3	83.7	1105.3	41.65	14.371	98.49	393.1	0.643	Round3	1.132609787	0.250060612	3.149216615	14.26387599
19/12/2017	13:19:59	207	2.98	2.98	835.2	3	83.7	1105.3	41.67	14.397	98.48	414.72	0.608	Round3	1.132609787	0.250060612	2.97722732	13.48487782
19/12/2017	13:24:47	214	2.8	2.56	835.2	3	83.7	1105.3	41.61	14.425	98.46	392.58	0.573	Round3	1.118511897	0.250696463	2.805726084	12.5180785
19/12/2017	13:27:09	214	2.69	2.51	835.2	3	83.7	1105.3	42.13	14.63	98.47	413.12	0.55	Round3	1.118511897	0.250696463	2.688377275	11.99451292
19/12/2017	13:29:31	214	2.86	2.59	835.2	3	83.7	1105.3	42.34	14.104	98.46	392.58	0.585	Round3	1.118511897	0.250696463	2.858787524	12.75481839
19/12/2017	13:37:30	610	3.9	3.73	835.2	3	83.7	1105.3	42.7	14.124	98.43	392.26	0.799	Round3	1.268541474	1.042378087	3.898848427	4.744776384
19/12/2017	13:39:52	610	3.79	3.73	835.2	3	83.7	1105.3	42.87	14.998	98.43	393.85	0.778	Round3	1.268541474	1.042378087	3.790969583	4.613491211
19/12/2017	13:42:14	610	3.73	3.72	835.2	3	83.7	1105.3	43	14.724	98.43	397.91	0.766	Round3	1.268541474	1.042378087	3.732000101	4.541727199
19/12/2017	13:47:03	612	0.96	0.94	835.2	3	83.7	1105.3	41.76	13.624	98.42	389.84	0.196	Round3	1.147001855	0.249897589	0.959657255	4.404718974
19/12/2017	13:49:25	612	0.92	0.92	835.2	3	83.7	1105.3	41.64	14.173	98.42	391.28	0.188	Round3	1.147001855	0.249897589	0.920325944	4.224192676
19/12/2017	13:51:49	612	0.93	0.93	835.2	3	83.7	1105.3	41.73	14.098	98.42	390.6	0.189	Round3	1.147001855	0.249897589	0.925027214	4.245770978
19/12/2017	13:56:40	614	2.21	2.13	835.2	3	83.7	1105.3	41.74	13.789	98.41	390.15	0.451	Round3	1.092296222	0.295424135	2.207737432	8.162851205
19/12/2017	13:59:02	614	2.1	2.1	835.2	3	83.7	1105.3	42.16	14.286	98.4	391.71	0.431	Round3	1.092296222	0.295424135	2.105747157	7.78575408
19/12/2017	14:01:26	614	2.19	2.12	835.2	3	83.7	1105.3	41.94	13.726	98.41	389.71	0.448	Round3	1.092296222	0.295424135	2.191799806	8.103923696
19/12/2017	14:12:44	414	1.09	1.09	835.2	3	83.7	1105.3	43.09	13.243	98.34	565.43	0.224	Round3	1.127066239	0.25101495	1.091672351	4.901648492
19/12/2017	14:15:08	414	0.95	0.95	835.2	3	83.7	1105.3	43.41	13.527	98.36	555.47	0.195	Round3	1.127066239	0.25101495	0.949298886	4.262386465
19/12/2017	14:17:32	414	1.31	1.29	835.2	3	83.7	1105.3	43.23	13.673	98.35	659.79	0.269	Round3	1.127066239	0.25101495	1.309963571	NA
19/12/2017	14:22:22	413	5.57	5.32	835.2	3	83.7	1105.3	43.59	13.163	98.33	694.75	1.145	Round3	1.137966276	0.296951056	5.571276489	NA
19/12/2017	14:24:44	413	5.54	5.54	835.2	3	83.7	1105.3	43.94	13.53	98.33	573.23	1.141	Round3	1.137966276	0.296951056	5.543623077	21.24409387
19/12/2017	14:27:08	413	5.46	5.43	835.2	3	83.7	1105.3	43.9	13.239	98.34	633.45	1.122	Round3	1.137966276	0.296951056	5.454161004	20.90126019
19/12/2017	14:33:18	417	2.74	2.71	835.2	3	83.7	1105.3	44.2	12.74	98.3	425.66	0.563	Round3	1.113145326	0.250434905	2.734485505	12.15437504
19/12/2017	14:35:40	417	2.62	2.62	835.2	3	83.7	1105.3	44.86	13.115	98.29	823.96	0.54	Round3	1.113145326	0.250434905	2.616071083	NA
19/12/2017	14:38:03	417	2.83	2.75	835.2	3	83.7	1105.3	45.21	13.056	98.28	405.68	0.584	Round3	1.113145326	0.250434905	2.826003427	12.56115838
19/12/2017	14:46:26	501	6.01	6.01	835.2	3	83.7	1105.3	45.2	13.246	98.26	440.18	1.241	Round3	1.131542215	0.250086945	6.003067917	27.16145286
19/12/2017	14:48:50	501	6.05	5.99	835.2	3	83.7	1105.3	45.69	13.882	98.26	452.07	1.253	Round3	1.131542215	0.250086945	6.047899848	27.3642992
19/12/2017	14:51:12	501	5.94	5.94	835.2	3	83.7	1105.3	45.64	13.391	98.27	442.6	1.231	Round3	1.131542215	0.250086945	5.946207581	26.90418285
19/12/2017	14:57:05	505	1.85	1.78	835.2	3	83.7	1105.3	44.9	13.287	98.25	415.05	0.382	Round3	1.126595083	0.250366095	1.849319914	8.321552973
19/12/2017	14:59:27	505	1.78	1.78	835.2	3	83.7	1105.3	45.11	13.084	98.28	452.49	0.368	Round3	1.126595083	0.250366095	1.781278279	8.015379839
19/12/2017	15:01:51	505	1.93	1.8	835.2	3	83.7	1105.3	45.31	13.1	98.27	419.46	0.399	Round3	1.126595083	0.250366095	1.929891015	8.68410608
19/12/2017	15:06:27	511	1.49	1.4	835.2	3	83.7	1105.3	44.53	13.041	98.24	403.82	0.308	Round3	1.128317672	0.250359467	1.49303154	6.728780386
19/12/2017	15:08:49	511	1.31	1.31	835.2	3	83.7	1105.3	44.28	12.335	98.24	551.52	0.27	Round3	1.128317672	0.250359467	1.310794127	5.907474543
19/12/2017	15:11:13	511	1.34	1.34	835.2	3	83.7	1105.3	44.06	12.658	98.23	582.14	0.275	Round3	1.128317672	0.250359467	1.335421161	6.018463426
19/12/2017	15:24:17	311	2.76	2.76	835.2	3	83.7	1105.3	43.91	12.465	98.22	389.71	0.567	Round3	1.091496826	0.108708925	2.754956236	27.66126137
19/12/2017	15:26:41	311	3.63	3.63	835.2	3	83.7	1105.3	43.91	12.711	98.21	393.02	0.748	Round3	1.091496826	0.108708925	3.633129064	36.47859494
19/12/2017	15:29:05	311	3.08	3.08	835.2	3	83.7	1105.3	43.65	12.235	98.23	385.47	0.633	Round3	1.091496826	0.108708925	3.079193553	30.91678066
19/12/2017	15:36:34	320	4.7	4.59	835.2	3	83.7	1105.3	42.73	11.994	98.22	386.08	0.964	Round3	1.098924462	0.295844874	4.703650999	17.4718496
19/12/2017	15:38:57	320	4.6	4.6	835.2	3	83.7	1105.3	42.81	12.332	98.2	395.22	0.944	Round3	1.098924462	0.295844874	4.602385939	17.09569756
19/12/2017	15:41:22	320	4.84	4.55	835.2	3	83.7	1105.3	42.68	11.857	98.22	387.9	0.992	Round3	1.098924462	0.295844874	4.841709119	17.98467054
19/12/2017	15:46:17	321	4.19	4.19	835.2	3	83.7	1105.3	42.17	11.209	98.21	387	0.856	Round3	1.143673612	0.295971231	4.187001696	16.17915139
19/12/2017	15:48:41	321	4.2	4.19	835.2	3	83.7	1105.3	42.18	11.305	98.22	387.8	0.858	Round3	1.143673612	0.295971231	4.196671145	16.21651547
