date	time	Label	Exp	Lin	Vcham	Offset	Area	Vtotal	Tcham	H2O	Pres	IVCO2	dCdry.dt	Round	coef_V	coef_S	flux_default	flux_corrected
7/02/2018	11:32:09	501	2.02	1.32	835.2	3	83.7	1105.3	29.28	13.241	100.16	397.62	0.389	Round5	1.131542215	0.250086945	2.019067406	NA
7/02/2018	11:34:45	501	1.01	1.01	835.2	3	83.7	1105.3	29.05	13.213	100.18	484.75	0.194	Round5	1.131542215	0.250086945	1.007934686	4.56049654
7/02/2018	11:38:53	505	0.37	0.28	835.2	3	83.7	1105.3	29.51	13.159	100.18	475.75	0.072	Round5	1.126595083	0.250366095	0.373530746	1.680810261
7/02/2018	11:41:26	505	0.72	0.49	835.2	3	83.7	1105.3	29.8	13.183	100.18	417.09	0.139	Round5	1.126595083	0.250366095	0.720414039	NA
7/02/2018	11:44:01	505	0.43	0.43	835.2	3	83.7	1105.3	29.85	12.944	100.19	386.54	0.082	Round5	1.126595083	0.250366095	0.425067663	1.912715614
7/02/2018	11:48:12	511	1.03	0.34	835.2	3	83.7	1105.3	30.14	13.094	100.17	420.19	0.199	Round5	1.128317672	0.250359467	1.030217974	4.642976596
7/02/2018	11:50:46	511	-3.07	-3.07	835.2	3	83.7	1105.3	30.51	13.048	100.17	1052.93	-0.594	Round5	1.128317672	0.250359467	-3.071519216	NA
7/02/2018	11:53:22	511	-1.35	-1.35	835.2	3	83.7	1105.3	30.6	12.928	100.16	732.54	-0.261	Round5	1.128317672	0.250359467	-1.349236382	NA
7/02/2018	12:22:15	202	0.16	0.09	835.2	3	83.7	1105.3	31.84	12.128	100.08	386.72	0.031	Round6	1.082168402	0.108754297	0.159604356	1.588156017
7/02/2018	12:24:47	202	0.15	0.12	835.2	3	83.7	1105.3	32.37	12.019	100.11	386.09	0.03	Round6	1.082168402	0.108754297	0.154251124	1.534888249
7/02/2018	12:27:19	202	0.15	0.11	835.2	3	83.7	1105.3	32.03	11.9	100.12	386.65	0.029	Round6	1.082168402	0.108754297	0.149308435	1.485705623
7/02/2018	12:31:45	207	0.41	0.36	835.2	3	83.7	1105.3	31.29	12.078	100.11	386.95	0.079	Round6	1.132609787	0.250060612	0.407611258	1.84621039
7/02/2018	12:34:17	207	0.3	0.3	835.2	3	83.7	1105.3	31.37	12.119	100.12	386.78	0.058	Round6	1.132609787	0.250060612	0.299197748	1.355168632
7/02/2018	12:36:51	207	0.43	0.36	835.2	3	83.7	1105.3	31.03	11.658	100.12	386.67	0.082	Round6	1.132609787	0.250060612	0.423674146	1.91896469
7/02/2018	12:40:28	214	0.36	0.36	835.2	3	83.7	1105.3	30.99	11.556	100.09	386.42	0.07	Round6	1.118511897	0.250696463	0.361649552	1.613542216
7/02/2018	12:43:02	214	0.4	0.37	835.2	3	83.7	1105.3	30.94	11.671	100.09	386.79	0.078	Round6	1.118511897	0.250696463	0.403000297	1.798033452
7/02/2018	12:45:34	214	0.37	0.37	835.2	3	83.7	1105.3	30.41	11.64	100.08	386.14	0.071	Round6	1.118511897	0.250696463	0.367448887	1.639416634
7/02/2018	12:53:01	103	0.15	0.09	835.2	3	83.7	1105.3	31.18	11.609	100.06	386.24	0.029	Round6	1.088783141	0.296305551	0.149679797	0.550002656
7/02/2018	12:55:32	103	0.13	0.07	835.2	3	83.7	1105.3	31.36	11.892	100.08	545.64	0.025	Round6	1.088783141	0.296305551	0.128946879	0.47381896
7/02/2018	12:58:04	103	0.53	0.12	835.2	3	83.7	1105.3	31.39	11.941	100.07	387.82	0.102	Round6	1.088783141	0.296305551	0.525972794	NA
7/02/2018	13:01:53	111	0.77	0.77	835.2	3	83.7	1105.3	31.03	11.491	100.05	393.89	0.149	Round6	1.090931919	0.295363402	0.769438668	2.841940459
7/02/2018	13:04:25	111	0.74	0.63	835.2	3	83.7	1105.3	30.93	11.608	100.06	401.77	0.144	Round6	1.090931919	0.295363402	0.743849422	2.747425956
7/02/2018	13:06:57	111	0.66	0.57	835.2	3	83.7	1105.3	31.08	11.63	100.07	467.64	0.128	Round6	1.090931919	0.295363402	0.660924819	2.441141917
7/02/2018	13:11:37	119	-2.26	-2.26	835.2	3	83.7	1105.3	30.73	12.048	100.04	990.64	-0.438	Round6	1.242602657	1.036386336	-2.262570887	NA
7/02/2018	13:14:11	119	1.02	0.85	835.2	3	83.7	1105.3	31.07	11.946	100.05	402.08	0.197	Round6	1.242602657	1.036386336	1.016709571	1.219010682
7/02/2018	13:16:43	119	1.41	0.88	835.2	3	83.7	1105.3	30.57	11.782	100.05	421.05	0.273	Round6	1.242602657	1.036386336	1.411496427	1.692350767
7/02/2018	13:24:38	610	0.3	0.24	835.2	3	83.7	1105.3	31.39	11.764	100.01	386.37	0.058	Round6	1.268541474	1.042378087	0.29895679	0.363821047
7/02/2018	13:27:10	610	0.33	0.26	835.2	3	83.7	1105.3	31.5	11.592	100.01	386.49	0.063	Round6	1.268541474	1.042378087	0.324668175	0.395110998
7/02/2018	13:29:42	610	0.36	0.27	835.2	3	83.7	1105.3	31.58	11.292	100.02	386.15	0.07	Round6	1.268541474	1.042378087	0.360793248	0.439074079
7/02/2018	13:33:07	612	0.78	0.49	835.2	3	83.7	1105.3	31.22	11.429	99.99	385.74	0.151	Round6	1.147001855	0.249897589	0.778861455	NA
7/02/2018	13:35:40	612	0.41	0.46	835.2	3	83.7	1105.3	31.2	11.816	100.01	432.57	0.079	Round6	1.147001855	0.249897589	0.407432533	1.87006955
7/02/2018	13:38:13	612	0.43	0.43	835.2	3	83.7	1105.3	31.01	11.825	100	433.16	0.084	Round6	1.147001855	0.249897589	0.43344273	1.989453429
7/02/2018	13:42:46	614	0.61	0.61	835.2	3	83.7	1105.3	31.49	11.988	99.99	387.56	0.118	Round6	1.092296222	0.295424135	0.607763399	2.247134159
7/02/2018	13:45:20	614	0.62	0.6	835.2	3	83.7	1105.3	31.25	11.586	100	387.05	0.121	Round6	1.092296222	0.295424135	0.624022551	2.307250472
7/02/2018	13:47:52	614	0.66	0.59	835.2	3	83.7	1105.3	31.21	11.452	100	389.24	0.128	Round6	1.092296222	0.295424135	0.66029929	2.441379475
7/02/2018	13:56:09	311	0.96	0.84	835.2	3	83.7	1105.3	31.52	11.341	99.97	386.66	0.186	Round6	1.091496826	0.108708925	0.958341162	9.622267323
7/02/2018	13:58:41	311	0.56	0.56	835.2	3	83.7	1105.3	32.15	11.245	99.98	388	0.109	Round6	1.091496826	0.108708925	0.560560114	5.62832891
7/02/2018	14:01:15	311	1.5	0.63	835.2	3	83.7	1105.3	31.64	10.937	99.99	387.03	0.292	Round6	1.091496826	0.108708925	1.504815776	15.10917014
7/02/2018	14:04:45	320	0.76	0.76	835.2	3	83.7	1105.3	31.66	11.108	99.96	386.32	0.148	Round6	1.098924462	0.295844874	0.76230416	2.831601161
7/02/2018	14:07:20	320	0.86	0.83	835.2	3	83.7	1105.3	31.93	11.322	99.97	389.18	0.167	Round6	1.098924462	0.295844874	0.859306249	3.191918267
7/02/2018	14:09:51	320	0.82	0.82	835.2	3	83.7	1105.3	32.13	11.341	99.97	396.83	0.159	Round6	1.098924462	0.295844874	0.817590171	3.036962671
7/02/2018	14:13:19	321	0.49	0.4	835.2	3	83.7	1105.3	32.26	11.084	99.96	388.53	0.096	Round6	1.143673612	0.295971231	0.493508123	1.906983376
7/02/2018	14:15:52	321	0.42	0.42	835.2	3	83.7	1105.3	32.44	11.126	99.94	387.13	0.082	Round6	1.143673612	0.295971231	0.421187711	1.627527343
7/02/2018	14:18:26	321	0.45	0.41	835.2	3	83.7	1105.3	32.96	11.421	99.93	389.08	0.087	Round6	1.143673612	0.295971231	0.445933067	1.723146806
7/02/2018	14:30:17	414	0.54	0.49	835.2	3	83.7	1105.3	32.38	10.991	99.92	506.26	0.106	Round6	1.127066239	0.25101495	0.544534435	2.444979382
7/02/2018	14:32:50	414	0.15	0.15	835.2	3	83.7	1105.3	32.64	11.214	99.9	603.28	0.029	Round6	1.127066239	0.25101495	0.148786384	NA
7/02/2018	14:35:23	414	0.38	0.28	835.2	3	83.7	1105.3	33.11	11.12	99.9	499.73	0.074	Round6	1.127066239	0.25101495	0.3791152	1.702241013
7/02/2018	14:39:36	413	0.7	0.57	835.2	3	83.7	1105.3	33.36	11.275	99.9	395.72	0.136	Round6	1.137966276	0.296951056	0.696074843	2.667475602
7/02/2018	14:42:08	413	0	-0.13	835.2	3	83.7	1105.3	33.78	11.274	99.89	1167.01	0	Round6	1.137966276	0.296951056	0	NA
7/02/2018	14:44:41	413	0.28	0.28	835.2	3	83.7	1105.3	33.68	11.018	99.9	859.52	0.055	Round6	1.137966276	0.296951056	0.281280366	NA
7/02/2018	14:48:09	417	0.87	0.82	835.2	3	83.7	1105.3	33.37	11.03	99.9	413.87	0.17	Round6	1.113145326	0.250434905	0.870280764	3.868266547
7/02/2018	14:50:41	417	0.64	0.64	835.2	3	83.7	1105.3	33.15	10.979	99.9	695.23	0.125	Round6	1.113145326	0.250434905	0.640404967	NA
7/02/2018	14:53:14	417	0.88	0.88	835.2	3	83.7	1105.3	32.94	11.097	99.89	395.74	0.172	Round6	1.113145326	0.250434905	0.881608334	3.918615885
7/02/2018	15:00:32	501	1.23	1.04	835.2	3	83.7	1105.3	32.79	11.017	99.86	603.04	0.24	Round6	1.131542215	0.250086945	1.2304842	NA
7/02/2018	15:03:04	501	1.24	1.15	835.2	3	83.7	1105.3	33.02	11.233	99.87	446.98	0.242	Round6	1.131542215	0.250086945	1.239659518	5.608957625
7/02/2018	15:05:36	501	1.25	1.25	835.2	3	83.7	1105.3	33.1	11.312	99.86	452.42	0.244	Round6	1.131542215	0.250086945	1.249353184	5.652817539
7/02/2018	15:10:04	505	0.62	0.58	835.2	3	83.7	1105.3	33.27	11.284	99.86	484.47	0.121	Round6	1.126595083	0.250366095	0.619230102	2.786405996
7/02/2018	15:12:36	505	0.57	0.52	835.2	3	83.7	1105.3	33.01	11.297	99.85	499.66	0.112	Round6	1.126595083	0.250366095	0.573593431	2.581050516
7/02/2018	15:15:08	505	0.64	0.54	835.2	3	83.7	1105.3	32.7	11.145	99.86	391.54	0.126	Round6	1.126595083	0.250366095	0.646110665	2.907362911
7/02/2018	15:21:04	511	-0.18	-0.18	835.2	3	83.7	1105.3	32.34	11.24	99.86	845.62	-0.035	Round6	1.128317672	0.250359467	-0.179669422	NA
7/02/2018	15:23:36	511	0.47	0.4	835.2	3	83.7	1105.3	32.31	11.361	99.85	414.57	0.091	Round6	1.128317672	0.250359467	0.467082426	2.105042647
7/02/2018	15:26:10	511	0.56	0.56	835.2	3	83.7	1105.3	32.48	11.223	99.86	420.34	0.108	Round6	1.128317672	0.250359467	0.554164072	2.497501384
