date	time	Label	Exp	Lin	Vcham	Offset	Area	Vtotal	Tcham	H2O	Pres	IVCO2	dCdry.dt	Round	coef_V	coef_S	flux_default	flux_corrected
15/01/2018	11:01:51	417	0.87	0.81	835.2	3	83.7	1105.3	24.15	8.329	99.55	409.93	0.165	Round1	1.113145326	0.250434905	0.870199014	3.867903177
15/01/2018	11:04:29	417	0.78	0.78	835.2	3	83.7	1105.3	24.26	8.167	99.57	493.68	0.148	Round1	1.113145326	0.250434905	0.780537699	3.469372175
15/01/2018	11:07:09	417	0.76	0.76	835.2	3	83.7	1105.3	24.15	8.144	99.55	513.99	0.145	Round1	1.113145326	0.250434905	0.764863007	3.399700537
15/01/2018	11:15:04	501	1.26	1.08	835.2	3	83.7	1105.3	25.21	8.354	99.54	724.2	0.24	Round1	1.131542215	0.250086945	1.261088654	NA
15/01/2018	11:17:42	501	1.28	1.21	835.2	3	83.7	1105.3	25.61	8.443	99.55	665.06	0.243	Round1	1.131542215	0.250086945	1.275156374	NA
15/01/2018	11:20:20	501	1.12	1.07	835.2	3	83.7	1105.3	26.47	9.043	99.55	880.29	0.214	Round1	1.131542215	0.250086945	1.119076361	NA
15/01/2018	11:25:28	505	0.47	0.43	835.2	3	83.7	1105.3	26.15	8.605	99.54	539.93	0.09	Round1	1.126595083	0.250366095	0.471303676	2.120768007
15/01/2018	11:28:05	505	0.44	0.44	835.2	3	83.7	1105.3	26.12	8.615	99.56	571.61	0.085	Round1	1.126595083	0.250366095	0.445249713	2.003530617
15/01/2018	11:30:45	505	0.57	0.54	835.2	3	83.7	1105.3	25.49	8.635	99.55	414.2	0.108	Round1	1.126595083	0.250366095	0.566854109	2.550724978
15/01/2018	11:37:49	511	0.28	0.18	835.2	3	83.7	1105.3	26.52	8.917	99.48	397.61	0.053	Round1	1.128317672	0.250359467	0.27694854	1.248149052
15/01/2018	11:40:27	511	0.14	0.03	835.2	3	83.7	1105.3	26.44	8.635	99.52	517.43	0.027	Round1	1.128317672	0.250359467	0.141221583	0.63645609
15/01/2018	11:43:06	511	0.22	0.17	835.2	3	83.7	1105.3	26.88	8.958	99.53	440.77	0.043	Round1	1.128317672	0.250359467	0.224528002	1.011900671
15/01/2018	11:52:05	311	0.53	0.53	835.2	3	83.7	1105.3	26.83	8.814	99.51	386.39	0.102	Round1	1.091496826	0.108708925	0.532660424	5.348200825
15/01/2018	11:54:45	311	0.88	0.73	835.2	3	83.7	1105.3	26.99	8.898	99.54	386.49	0.169	Round1	1.091496826	0.108708925	0.882265891	8.85843016
15/01/2018	11:57:23	311	0.62	0.55	835.2	3	83.7	1105.3	27.21	9.284	99.55	387.24	0.12	Round1	1.091496826	0.108708925	0.625821193	6.283585688
15/01/2018	12:02:26	320	0.66	0.61	835.2	3	83.7	1105.3	26.46	8.695	99.5	388.57	0.127	Round1	1.098924462	0.295844874	0.664046463	2.466620065
15/01/2018	12:05:04	320	0.73	0.68	835.2	3	83.7	1105.3	26.48	8.867	99.52	389.64	0.139	Round1	1.098924462	0.295844874	0.726762456	2.699580459
15/01/2018	12:07:42	320	0.68	0.68	835.2	3	83.7	1105.3	26.14	8.685	99.54	386.65	0.129	Round1	1.098924462	0.295844874	0.675503327	2.509176921
15/01/2018	12:11:57	321	0.45	0.45	835.2	3	83.7	1105.3	26.54	9.123	99.51	388.26	0.086	Round1	1.143673612	0.295971231	0.449400289	1.736544631
15/01/2018	12:14:37	321	0.51	0.46	835.2	3	83.7	1105.3	26.7	8.988	99.52	386.88	0.097	Round1	1.143673612	0.295971231	0.506731189	1.958079127
15/01/2018	12:17:15	321	0.52	0.44	835.2	3	83.7	1105.3	27	9.014	99.52	386.58	0.099	Round1	1.143673612	0.295971231	0.516648779	1.996402061
15/01/2018	12:57:29	202	0.31	0.14	835.2	3	83.7	1105.3	27.47	9.221	99.43	391.88	0.06	Round2	1.082168402	0.108754297	0.312282959	NA
15/01/2018	13:00:06	202	0.17	0.16	835.2	3	83.7	1105.3	27.43	9.154	99.46	394.28	0.033	Round2	1.082168402	0.108754297	0.171841933	1.709927011
15/01/2018	13:02:44	202	0.19	0.18	835.2	3	83.7	1105.3	27.22	9	99.46	387.14	0.036	Round2	1.082168402	0.108754297	0.187624147	1.8669692
15/01/2018	13:07:38	207	0.61	0.56	835.2	3	83.7	1105.3	26.57	8.968	99.46	387.81	0.117	Round2	1.132609787	0.250060612	0.61112063	2.767973737
15/01/2018	13:10:16	207	0.59	0.57	835.2	3	83.7	1105.3	26.79	8.874	99.47	388.49	0.112	Round2	1.132609787	0.250060612	0.584689503	2.648258147
15/01/2018	13:12:54	207	0.56	0.51	835.2	3	83.7	1105.3	26.6	8.717	99.46	389.33	0.108	Round2	1.132609787	0.250060612	0.564197752	2.555444019
15/01/2018	13:17:37	214	0.46	0.43	835.2	3	83.7	1105.3	25.98	8.747	99.46	388.54	0.088	Round2	1.118511897	0.250696463	0.460655589	2.055269352
15/01/2018	13:20:15	214	0.48	0.45	835.2	3	83.7	1105.3	25.68	8.746	99.45	388.38	0.091	Round2	1.118511897	0.250696463	0.47679052	2.127257253
15/01/2018	13:22:53	214	0.52	0.44	835.2	3	83.7	1105.3	25.5	8.848	99.45	391.37	0.1	Round2	1.118511897	0.250696463	0.524207469	2.338813572
15/01/2018	13:31:19	103	0.17	0.13	835.2	3	83.7	1105.3	26.94	8.923	99.42	432.89	0.032	Round2	1.088783141	0.296305551	0.166878461	0.613199631
15/01/2018	13:33:57	103	0.28	0.21	835.2	3	83.7	1105.3	26.75	8.952	99.43	411.94	0.054	Round2	1.088783141	0.296305551	0.28180591	1.0355038
15/01/2018	13:36:35	103	0.2	0.17	835.2	3	83.7	1105.3	26.7	9.007	99.43	411.16	0.038	Round2	1.088783141	0.296305551	0.198329923	0.728768921
15/01/2018	13:41:42	111	0.83	0.75	835.2	3	83.7	1105.3	27.2	8.744	99.38	389.16	0.159	Round2	1.090931919	0.295363402	0.828275821	3.059256918
15/01/2018	13:44:20	111	0.72	0.72	835.2	3	83.7	1105.3	27.36	9.113	99.39	474.26	0.138	Round2	1.090931919	0.295363402	0.718302956	2.653069461
15/01/2018	13:47:00	111	0.75	0.75	835.2	3	83.7	1105.3	27.53	8.933	99.37	430.3	0.144	Round2	1.090931919	0.295363402	0.749095055	2.766800829
15/01/2018	13:51:33	119	4.07	2.26	835.2	3	83.7	1105.3	28.7	8.977	99.35	397.84	0.785	Round2	1.242602657	1.036386336	4.066780721	NA
15/01/2018	13:54:12	119	0.76	0.76	835.2	3	83.7	1105.3	28.95	8.795	99.35	394.02	0.148	Round2	1.242602657	1.036386336	0.766236824	0.918699795
15/01/2018	13:56:52	119	0.97	0.93	835.2	3	83.7	1105.3	29.7	9.189	99.36	427.94	0.188	Round2	1.242602657	1.036386336	0.97062919	1.163761397
15/01/2018	14:06:31	610	0.24	0.24	835.2	3	83.7	1105.3	28.77	8.828	99.35	387.18	0.046	Round2	1.268541474	1.042378087	0.238288739	0.28998993
15/01/2018	14:09:11	610	0.34	0.25	835.2	3	83.7	1105.3	29.09	9.006	99.37	393.73	0.066	Round2	1.268541474	1.042378087	0.341537963	0.415641001
15/01/2018	14:11:50	610	0.27	0.27	835.2	3	83.7	1105.3	29.26	9.03	99.36	404.39	0.053	Round2	1.268541474	1.042378087	0.274076933	0.33354304
15/01/2018	14:16:09	612	0.54	0.5	835.2	3	83.7	1105.3	28.72	8.827	99.37	387.03	0.104	Round2	1.147001855	0.249897589	0.538938007	2.473664895
15/01/2018	14:18:47	612	0.52	0.52	835.2	3	83.7	1105.3	28.17	8.781	99.37	386.44	0.101	Round2	1.147001855	0.249897589	0.524371401	2.406805811
15/01/2018	14:21:27	612	0.53	0.53	835.2	3	83.7	1105.3	28.09	8.976	99.37	394.47	0.103	Round2	1.147001855	0.249897589	0.534791778	2.454634173
15/01/2018	14:25:44	614	0.82	0.68	835.2	3	83.7	1105.3	28.36	8.983	99.37	393.7	0.158	Round2	1.092296222	0.295424135	0.819619788	3.0304484
15/01/2018	14:28:22	614	0.73	0.72	835.2	3	83.7	1105.3	28.7	9.269	99.37	387.52	0.14	Round2	1.092296222	0.295424135	0.725217995	2.681408802
15/01/2018	14:31:00	614	0.78	0.74	835.2	3	83.7	1105.3	29.15	9.418	99.35	389.3	0.15	Round2	1.092296222	0.295424135	0.775589801	2.867652671
15/01/2018	14:40:33	414	0.42	0.42	835.2	3	83.7	1105.3	30.08	8.861	99.3	416.17	0.081	Round2	1.127066239	0.25101495	0.417558512	1.874852878
15/01/2018	14:43:13	414	0.67	0.67	835.2	3	83.7	1105.3	30.32	9.016	99.31	389.9	0.129	Round2	1.127066239	0.25101495	0.664437666	2.983349246
15/01/2018	14:45:53	414	0.42	0.42	835.2	3	83.7	1105.3	29.78	8.867	99.31	388.69	0.081	Round2	1.127066239	0.25101495	0.418011593	1.876887229
15/01/2018	14:51:05	413	0.64	0.62	835.2	3	83.7	1105.3	29.89	8.989	99.31	508.87	0.124	Round2	1.137966276	0.296951056	0.639607959	2.451085026
15/01/2018	14:53:43	413	0.63	0.63	835.2	3	83.7	1105.3	29.44	8.845	99.32	541.65	0.123	Round2	1.137966276	0.296951056	0.635549675	2.435533004
15/01/2018	14:56:23	413	0.73	0.73	835.2	3	83.7	1105.3	29.2	9.208	99.32	424.35	0.141	Round2	1.137966276	0.296951056	0.728868222	2.793145335
15/01/2018	15:00:55	417	1.18	1.1	835.2	3	83.7	1105.3	29.93	9.181	99.31	443.28	0.229	Round2	1.113145326	0.250434905	1.180826758	5.248596582
15/01/2018	15:03:33	417	1.19	1.19	835.2	3	83.7	1105.3	30.95	9.118	99.3	399.96	0.232	Round2	1.113145326	0.250434905	1.192239281	5.299323525
15/01/2018	15:06:13	417	1.15	1.15	835.2	3	83.7	1105.3	31.66	9.207	99.31	419.62	0.224	Round2	1.113145326	0.250434905	1.148458729	5.104725583
15/01/2018	15:15:01	501	1.7	1.61	835.2	3	83.7	1105.3	30.9	8.967	99.25	477.69	0.331	Round2	1.131542215	0.250086945	1.700678776	7.694883188
15/01/2018	15:17:39	501	1.47	1.47	835.2	3	83.7	1105.3	31.03	9.009	99.27	484.58	0.286	Round2	1.131542215	0.250086945	1.469074377	6.646967015
15/01/2018	15:20:19	501	1.4	1.32	835.2	3	83.7	1105.3	31.1	9.68	99.3	743.1	0.272	Round2	1.131542215	0.250086945	1.396316242	NA
15/01/2018	15:24:45	505	0.61	0.61	835.2	3	83.7	1105.3	30.78	9.097	99.28	421.35	0.119	Round2	1.126595083	0.250366095	0.611768311	2.752829496
15/01/2018	15:27:22	505	0.62	0.62	835.2	3	83.7	1105.3	31.37	9.103	99.31	435.06	0.12	Round2	1.126595083	0.250366095	0.615896299	2.77140458
15/01/2018	15:30:01	505	0.71	0.64	835.2	3	83.7	1105.3	31.22	9.285	99.28	387.75	0.138	Round2	1.126595083	0.250366095	0.708285618	3.187137198
15/01/2018	15:34:33	511	0.7	0	835.2	3	83.7	1105.3	30.5	8.738	99.26	608.87	0.136	Round2	1.128317672	0.250359467	0.699921003	NA
15/01/2018	15:37:13	511	0.38	0.25	835.2	3	83.7	1105.3	30.64	9	99.27	421.45	0.074	Round2	1.128317672	0.250359467	0.380601588	1.71529163
15/01/2018	15:39:52	511	0.39	0.17	835.2	3	83.7	1105.3	30.34	8.88	99.27	435.81	0.075	Round2	1.128317672	0.250359467	0.386172918	1.740400445
15/01/2018	15:49:42	311	0.52	0.52	835.2	3	83.7	1105.3	30.93	8.932	99.24	386.35	0.102	Round2	1.091496826	0.108708925	0.523990241	5.261147463
15/01/2018	15:52:22	311	1.17	0.62	835.2	3	83.7	1105.3	30.77	9.033	99.25	385.53	0.229	Round2	1.091496826	0.108708925	1.177027429	11.81799658
15/01/2018	15:55:01	311	1.16	1.1	835.2	3	83.7	1105.3	30.45	8.962	99.24	386.3	0.225	Round2	1.091496826	0.108708925	1.15765323	11.62346906
15/01/2018	15:59:22	320	1.03	0.87	835.2	3	83.7	1105.3	30.54	9.29	99.24	388.17	0.201	Round2	1.098924462	0.295844874	1.033521564	3.839046163
15/01/2018	16:01:59	320	0.88	0.88	835.2	3	83.7	1105.3	30.96	9.523	99.24	391.08	0.172	Round2	1.098924462	0.295844874	0.882977365	3.279845321
15/01/2018	16:04:38	320	0.88	0.88	835.2	3	83.7	1105.3	30.99	8.946	99.24	386.61	0.171	Round2	1.098924462	0.295844874	0.878268522	3.262354184
15/01/2018	16:08:55	321	0.59	0.53	835.2	3	83.7	1105.3	30.29	9.227	99.23	387.61	0.115	Round2	1.143673612	0.295971231	0.591783482	2.286732905
15/01/2018	16:11:33	321	0.59	0.54	835.2	3	83.7	1105.3	30.39	9.151	99.23	388.54	0.115	Round2	1.143673612	0.295971231	0.591633901	2.286154902
15/01/2018	16:14:11	321	0.53	0.53	835.2	3	83.7	1105.3	30.2	9.063	99.23	388.36	0.103	Round2	1.143673612	0.295971231	0.530277177	2.049064067
16/01/2018	8:39:56	610	0.32	0.32	835.2	3	83.7	1105.3	21.4	9.221	100.05	388.16	0.059	Round3	1.268541474	1.042378087	0.315360681	0.383784068
16/01/2018	8:42:35	610	0.3	0.28	835.2	3	83.7	1105.3	21.37	9.448	100.06	394.63	0.057	Round3	1.268541474	1.042378087	0.304662159	0.370764303
16/01/2018	8:45:13	610	0.33	0.31	835.2	3	83.7	1105.3	21.28	9.329	100.05	392.96	0.062	Round3	1.268541474	1.042378087	0.331494897	0.403418904
16/01/2018	8:49:44	612	0.44	0.37	835.2	3	83.7	1105.3	21	9.391	100.04	388.59	0.082	Round3	1.147001855	0.249897589	0.438774749	2.013926796
16/01/2018	8:52:22	612	0.39	0.39	835.2	3	83.7	1105.3	20.99	9.265	100.06	392.76	0.074	Round3	1.147001855	0.249897589	0.396110459	1.818102501
16/01/2018	8:55:02	612	0.45	0.38	835.2	3	83.7	1105.3	20.95	9.383	100.06	393.46	0.084	Round3	1.147001855	0.249897589	0.449646493	2.063826883
16/01/2018	8:59:45	614	0.59	0.49	835.2	3	83.7	1105.3	21.13	9.4	100.04	408.79	0.111	Round3	1.092296222	0.295424135	0.593683409	2.195075039
16/01/2018	9:02:23	614	0.58	0.52	835.2	3	83.7	1105.3	21.51	9.362	100.06	414.56	0.109	Round3	1.092296222	0.295424135	0.582373318	2.1532573
16/01/2018	9:05:01	614	0.57	0.52	835.2	3	83.7	1105.3	21.94	9.141	100.08	387.11	0.106	Round3	1.092296222	0.295424135	0.565758649	2.091826503
16/01/2018	9:17:54	414	2.07	0.59	835.2	3	83.7	1105.3	22.19	9.225	100	401.56	0.389	Round3	1.127066239	0.25101495	2.072636035	NA
16/01/2018	9:20:32	414	0.44	0.4	835.2	3	83.7	1105.3	21.94	9.06	100.04	390.68	0.082	Round3	1.127066239	0.25101495	0.43752319	1.964495007
16/01/2018	9:23:10	414	0.31	0.26	835.2	3	83.7	1105.3	21.68	9.117	100.04	479.67	0.057	Round3	1.127066239	0.25101495	0.304382667	1.366689226
16/01/2018	9:27:27	413	1.07	0.45	835.2	3	83.7	1105.3	21.33	9.16	100.03	479.03	0.2	Round3	1.137966276	0.296951056	1.069125443	NA
16/01/2018	9:30:05	413	0.77	0.6	835.2	3	83.7	1105.3	21.33	9.113	100.05	413.05	0.143	Round3	1.137966276	0.296951056	0.764613798	2.930128378
16/01/2018	9:32:43	413	0.5	0.33	835.2	3	83.7	1105.3	21.19	9.095	100.06	597.77	0.093	Round3	1.137966276	0.296951056	0.4975616	1.906739543
16/01/2018	9:37:11	417	0.76	0.76	835.2	3	83.7	1105.3	21.12	9.118	100.05	473.72	0.142	Round3	1.113145326	0.250434905	0.75980485	3.377217795
16/01/2018	9:39:51	417	0.78	0.72	835.2	3	83.7	1105.3	21.14	9.091	100.05	538.25	0.145	Round3	1.113145326	0.250434905	0.775825477	3.448427063
16/01/2018	9:42:29	417	0.78	0.72	835.2	3	83.7	1105.3	21.22	9.117	100.06	573.68	0.146	Round3	1.113145326	0.250434905	0.781021264	3.47152155
16/01/2018	9:49:14	501	1.27	1.27	835.2	3	83.7	1105.3	21.6	9.19	100.05	462.64	0.237	Round3	1.131542215	0.250086945	1.265967861	5.727992231
16/01/2018	9:51:55	501	1.13	1.13	835.2	3	83.7	1105.3	21.88	9.275	100.06	445.82	0.212	Round3	1.131542215	0.250086945	1.131368223	5.118983341
16/01/2018	9:54:35	501	0.21	0.21	835.2	3	83.7	1105.3	22.29	9.602	100.07	1213.03	0.04	Round3	1.131542215	0.250086945	0.213120401	NA
16/01/2018	9:58:39	505	0.57	0.47	835.2	3	83.7	1105.3	22.9	9.092	100.05	388.45	0.107	Round3	1.126595083	0.250366095	0.56910161	2.560838261
16/01/2018	10:01:17	505	0.6	0.46	835.2	3	83.7	1105.3	23.18	8.881	100.07	431.75	0.114	Round3	1.126595083	0.250366095	0.606009742	2.726917141
16/01/2018	10:03:55	505	0.49	0.47	835.2	3	83.7	1105.3	23.03	8.81	100.08	388.97	0.093	Round3	1.126595083	0.250366095	0.49471161	2.226098814
16/01/2018	10:08:26	511	0.3	0.3	835.2	3	83.7	1105.3	23.23	8.852	100.05	411.32	0.056	Round3	1.128317672	0.250359467	0.297587996	1.341166761
16/01/2018	10:11:06	511	0.29	0.21	835.2	3	83.7	1105.3	23.53	9.158	100.06	408.2	0.055	Round3	1.128317672	0.250359467	0.291917411	1.315610621
16/01/2018	10:13:44	511	0.21	0.21	835.2	3	83.7	1105.3	23.36	8.724	100.08	392.56	0.04	Round3	1.128317672	0.250359467	0.212560816	0.957967071
16/01/2018	10:22:40	311	0.94	0.94	835.2	3	83.7	1105.3	22.93	8.718	100.04	387.96	0.176	Round3	1.091496826	0.108708925	0.936257206	9.400532369
16/01/2018	10:25:20	311	1	0.7	835.2	3	83.7	1105.3	23.66	8.833	100.07	386.69	0.188	Round3	1.091496826	0.108708925	0.997816609	10.01862231
16/01/2018	10:27:59	311	0.56	0.56	835.2	3	83.7	1105.3	23.7	8.86	100.06	388.1	0.106	Round3	1.091496826	0.108708925	0.562451382	5.64731827
16/01/2018	10:32:16	320	0.75	0.61	835.2	3	83.7	1105.3	23.58	8.908	100.05	387.08	0.141	Round3	1.098924462	0.295844874	0.74835798	2.779797665
16/01/2018	10:34:54	320	0.66	0.63	835.2	3	83.7	1105.3	23.66	8.959	100.05	389.56	0.125	Round3	1.098924462	0.295844874	0.663224977	2.463568629
16/01/2018	10:37:32	320	0.63	0.63	835.2	3	83.7	1105.3	23.78	8.776	100.06	386.79	0.119	Round3	1.098924462	0.295844874	0.631314646	2.34503677
16/01/2018	10:41:36	321	0.46	0.36	835.2	3	83.7	1105.3	24.03	9.07	100.05	388.57	0.087	Round3	1.143673612	0.295971231	0.460978232	1.781283397
16/01/2018	10:44:14	321	0.42	0.42	835.2	3	83.7	1105.3	23.92	8.842	100.07	389.15	0.079	Round3	1.143673612	0.295971231	0.4189245	1.618781981
16/01/2018	10:46:54	321	0.42	0.42	835.2	3	83.7	1105.3	23.56	8.648	100.07	387.79	0.079	Round3	1.143673612	0.295971231	0.419514879	1.621063289
16/01/2018	10:56:55	202	0.15	0.12	835.2	3	83.7	1105.3	23.75	8.708	100.05	387.65	0.028	Round3	1.082168402	0.108754297	0.148554976	1.478208263
16/01/2018	10:59:34	202	0.21	0.16	835.2	3	83.7	1105.3	23.8	8.692	100.06	387.27	0.039	Round3	1.082168402	0.108754297	0.206905036	2.058825244
16/01/2018	11:02:13	202	0.19	0.14	835.2	3	83.7	1105.3	24.25	8.934	100.07	387.3	0.035	Round3	1.082168402	0.108754297	0.185376309	1.844601914
16/01/2018	11:06:26	207	0.46	0.46	835.2	3	83.7	1105.3	24.25	8.994	100.06	386.32	0.087	Round3	1.132609787	0.250060612	0.460718599	2.086751649
16/01/2018	11:09:06	207	0.43	0.43	835.2	3	83.7	1105.3	23.82	8.759	100.08	386.97	0.081	Round3	1.132609787	0.250060612	0.429753743	1.946501256
16/01/2018	11:11:46	207	0.59	0.49	835.2	3	83.7	1105.3	23.9	8.805	100.08	401.03	0.111	Round3	1.132609787	0.250060612	0.588735868	2.666585516
16/01/2018	11:16:05	214	0.42	0.36	835.2	3	83.7	1105.3	23.96	8.942	100.07	392.22	0.08	Round3	1.118511897	0.250696463	0.424127432	1.892294662
16/01/2018	11:18:43	214	0.47	0.38	835.2	3	83.7	1105.3	24.02	9.016	100.08	391.4	0.089	Round3	1.118511897	0.250696463	0.471758415	2.104805922
16/01/2018	11:21:21	214	0.4	0.4	835.2	3	83.7	1105.3	24.4	9.07	100.09	388.12	0.075	Round3	1.118511897	0.250696463	0.397059553	1.771528119
16/01/2018	11:29:09	103	0	-0.18	835.2	3	83.7	1105.3	24.14	9.048	100.08	567.34	0	Round3	1.088783141	0.296305551	0	NA
16/01/2018	11:31:50	103	0.49	0.14	835.2	3	83.7	1105.3	24.07	9.039	100.11	495.01	0.093	Round3	1.088783141	0.296305551	0.493014414	NA
16/01/2018	11:34:28	103	0.21	0.1	835.2	3	83.7	1105.3	23.66	8.985	100.12	446.99	0.039	Round3	1.088783141	0.296305551	0.207065536	0.760868178
16/01/2018	11:39:05	111	0.77	0.62	835.2	3	83.7	1105.3	23.75	9.134	100.09	461.3	0.146	Round3	1.090931919	0.295363402	0.77458476	2.860947678
16/01/2018	11:41:43	111	0.61	0.61	835.2	3	83.7	1105.3	23.96	9.314	100.1	528.54	0.115	Round3	1.090931919	0.295363402	0.609637044	2.251709269
16/01/2018	11:44:23	111	0.73	0.73	835.2	3	83.7	1105.3	24.21	9.329	100.11	403.05	0.137	Round3	1.090931919	0.295363402	0.725714173	2.680442972
16/01/2018	11:48:36	119	1.8	1.48	835.2	3	83.7	1105.3	24.42	9.301	100.09	398.12	0.34	Round3	1.242602657	1.036386336	1.799462747	2.15751319
16/01/2018	11:51:14	119	0.32	0.26	835.2	3	83.7	1105.3	24.93	9.343	100.09	488.37	0.06	Round3	1.242602657	1.036386336	0.316995494	NA
